blue,green,red,ndwi,brightness,label,source_file
0.26984805,0.20898034,0.16813302,0.10831546,0.21565379,0,GSL_2009_03.tif
0.27577505,0.22036971,0.18074991,0.09877279,0.22563155,0,GSL_2009_03.tif
0.2801754,0.22870871,0.19266173,0.08554681,0.23384862,0,GSL_2009_03.tif
0.25901777,0.2010969,0.17091615,0.08112799,0.2103436,0,GSL_2009_03.tif
0.26368755,0.20699957,0.17407037,0.08641224,0.21491916,0,GSL_2009_03.tif
0.26690248,0.20684111,0.17392194,0.086455554,0.2158885,0,GSL_2009_03.tif
0.27051258,0.21472454,0.17629689,0.0982748,0.22051133,0,GSL_2009_03.tif
0.2746974,0.22011222,0.18631618,0.08315354,0.22704192,0,GSL_2009_03.tif
0.2616939,0.20365208,0.17152844,0.08562159,0.21229148,0,GSL_2009_03.tif
0.27609834,0.21912183,0.19422029,0.060244232,0.2298135,0,GSL_2009_03.tif
0.27322462,0.21512069,0.18063858,0.087128766,0.22299464,0,GSL_2009_03.tif
0.23371124,0.18063563,0.15750143,0.06841644,0.19061609,0,GSL_2009_03.tif
0.25546157,0.19994806,0.17345808,0.070941254,0.20962258,0,GSL_2009_03.tif
0.26004153,0.20543477,0.17351374,0.08423557,0.21299668,0,GSL_2009_03.tif
0.2863359,0.23173928,0.20160487,0.06953905,0.23989336,0,GSL_2009_03.tif
0.2677287,0.21714108,0.18178894,0.088617176,0.22221957,0,GSL_2009_03.tif
0.24716376,0.19210425,0.16466337,0.07691505,0.20131046,0,GSL_2009_03.tif
0.24084161,0.19101483,0.16314192,0.07870195,0.19833279,0,GSL_2009_03.tif
0.2533422,0.20200805,0.17579591,0.06938008,0.21038206,0,GSL_2009_03.tif
0.2723266,0.21508108,0.1907692,0.05990343,0.22605896,0,GSL_2009_03.tif
0.25217476,0.19416423,0.16996989,0.06644331,0.2054363,0,GSL_2009_03.tif
0.015303407,0.057475332,0.028183851,0.3419498,0.033654198,1,GSL_2012_12.tif
0.013245918,0.027276793,0.022723086,0.09107255,0.021081932,1,GSL_2012_12.tif
0.016217846,0.062074095,0.027797248,0.3813948,0.035363063,1,GSL_2012_12.tif
0.011942841,0.044087823,0.023665432,0.3014186,0.026565365,1,GSL_2012_12.tif
0.011302734,0.043040328,0.023447968,0.2946694,0.025930343,1,GSL_2012_12.tif
0.014480411,0.05604461,0.025429307,0.37576354,0.031984776,1,GSL_2012_12.tif
0.015029075,0.05211011,0.022771413,0.39179632,0.029970199,1,GSL_2012_12.tif
0.4410204,0.71132654,0.7527522,-0.028294668,0.635033,0,GSL_2000_10.tif
0.43656215,0.71169806,0.7519527,-0.02750289,0.6334043,0,GSL_2000_10.tif
0.44002116,0.713184,0.7522953,-0.026688393,0.6351668,0,GSL_2000_10.tif
0.44002116,0.713184,0.7522953,-0.026688393,0.6351668,0,GSL_2000_10.tif
0.4258777,0.7100264,0.7062682,0.0026535366,0.6140574,0,GSL_2000_10.tif
0.4327188,0.70306104,0.7288249,-0.01799295,0.6215349,0,GSL_2000_10.tif
0.43171954,0.7053828,0.7492116,-0.030131256,0.6287713,0,GSL_2000_10.tif
0.42468625,0.70793676,0.72796834,-0.013950475,0.6201971,0,GSL_2000_10.tif
0.43414083,0.71025854,0.7317373,-0.014895159,0.6253789,0,GSL_2000_10.tif
0.39109552,0.6597369,0.6741177,-0.010781387,0.57498336,0,GSL_2000_10.tif
0.47192082,0.6745033,0.753209,-0.055127084,0.6332111,0,GSL_2000_10.tif
0.45135897,0.66178,0.7419021,-0.05707992,0.618347,0,GSL_2000_10.tif
0.44789997,0.6585295,0.7419021,-0.05953346,0.6161105,0,GSL_2000_10.tif
0.43702334,0.702411,0.7259125,-0.016453905,0.6217823,0,GSL_2000_10.tif
0.3762987,0.6390267,0.6388835,0.00011208131,0.551403,0,GSL_2000_10.tif
0.46369606,0.66721296,0.7481837,-0.057207078,0.62636423,0,GSL_2000_10.tif
0.45124367,0.69265956,0.72522724,-0.022969153,0.6230435,0,GSL_2000_10.tif
0.451628,0.70556855,0.7357347,-0.02092976,0.6309771,0,GSL_2000_10.tif
0.41972834,0.698789,0.7001008,-0.00093772804,0.606206,0,GSL_2000_10.tif
0.37729797,0.63294363,0.6216947,0.008965881,0.54397875,0,GSL_2000_10.tif
0.44816902,0.721078,0.7335647,-0.008584024,0.63427055,0,GSL_2000_10.tif
0.5006305,0.76709545,0.7530948,0.009209799,0.6736069,0,GSL_2000_10.tif
0.41834474,0.6964672,0.70489764,-0.006015861,0.6065698,0,GSL_2000_10.tif
0.43533227,0.6805399,0.7236283,-0.030686032,0.6131668,0,GSL_2000_10.tif
0.38790554,0.63480103,0.6244358,0.008231367,0.54904747,0,GSL_2000_10.tif
0.55205977,0.43829116,0.4099488,0.03341311,0.4667666,0,GSL_2021_11.tif
0.4305673,0.35950667,0.36117443,-0.0023141517,0.38374946,0,GSL_2021_11.tif
0.34236208,0.2517656,0.29901993,-0.085794255,0.29771587,0,GSL_2021_11.tif
0.27876043,0.1866133,0.25529468,-0.15541972,0.24022281,0,GSL_2021_11.tif
0.14748915,0.05997526,0.16143179,-0.45823324,0.122965395,0,GSL_2021_11.tif
0.15926288,0.091893315,0.16410783,-0.28208557,0.13842134,0,GSL_2021_11.tif
0.004913512,0.0,0.06938659,-0.99998564,0.024766698,0,GSL_2021_11.tif
0.05666319,0.014613077,0.1116981,-0.7686117,0.060991455,0,GSL_2021_11.tif
0.117996134,0.049586613,0.14128587,-0.48041907,0.102956206,0,GSL_2021_11.tif
0.26221463,0.1764597,0.20813602,-0.08236243,0.21560346,0,GSL_2021_11.tif
0.29198143,0.20565133,0.2568094,-0.11062122,0.25148073,0,GSL_2021_11.tif
0.3686085,0.2881024,0.31149125,-0.03900779,0.32273403,0,GSL_2021_11.tif
0.33035365,0.25082546,0.28579128,-0.06515963,0.28899014,0,GSL_2021_11.tif
0.45157227,0.34418225,0.33365682,0.015527904,0.37647045,0,GSL_2021_11.tif
0.48200405,0.37111753,0.31250104,0.085744314,0.38854086,0,GSL_2021_11.tif
0.3857802,0.28076923,0.29891896,-0.031309422,0.3218228,0,GSL_2021_11.tif
0.2065534,0.15591745,0.19334215,-0.10715407,0.18527101,0,GSL_2021_11.tif
0.3244472,0.2508725,0.28261036,-0.059491705,0.28597668,0,GSL_2021_11.tif
0.2766482,0.1998224,0.22853442,-0.06702812,0.23500168,0,GSL_2021_11.tif
0.15226123,0.08503023,0.16016951,-0.30643988,0.13248698,0,GSL_2021_11.tif
0.15758093,0.09523084,0.17026773,-0.28262526,0.1410265,0,GSL_2021_11.tif
0.37130746,0.2975979,0.31194565,-0.023538494,0.32695034,0,GSL_2021_11.tif
0.32143533,0.23808646,0.2727646,-0.067882925,0.27742878,0,GSL_2021_11.tif
0.13131821,0.10690832,0.038249817,0.4729878,0.09215879,1,GSL_1995_03.tif
0.13182308,0.10573256,0.04237891,0.4277402,0.09331151,1,GSL_1995_03.tif
0.12576455,0.09812105,0.043631177,0.3843995,0.08917227,1,GSL_1995_03.tif
0.079680406,0.06294101,0.023053398,0.46383417,0.055224936,1,GSL_1995_03.tif
0.0763987,0.06074419,0.02180113,0.47177222,0.052981336,1,GSL_1995_03.tif
0.11841577,0.096945286,0.037302155,0.4442743,0.084221065,1,GSL_1995_03.tif
0.12060358,0.10338104,0.040145136,0.4405849,0.08804325,1,GSL_1995_03.tif
0.11847187,0.096945286,0.038892873,0.42736143,0.08477,1,GSL_1995_03.tif
0.114601135,0.092861064,0.037336,0.42646614,0.0815994,1,GSL_1995_03.tif
0.11673284,0.095769525,0.040923573,0.40123135,0.08447531,1,GSL_1995_03.tif
0.122735284,0.09867799,0.036963705,0.45497686,0.086125664,1,GSL_1995_03.tif
0.12267918,0.09929681,0.035406835,0.47429678,0.08579427,1,GSL_1995_03.tif
0.07160236,0.055360436,0.02010888,0.4670917,0.049023893,1,GSL_1995_03.tif
0.06795602,0.053163618,0.018450474,0.48471823,0.046523374,1,GSL_1995_03.tif
0.07163041,0.054184675,0.019161219,0.47750434,0.048325434,1,GSL_1995_03.tif
0.082681626,0.06414771,0.021310378,0.5012613,0.05604657,1,GSL_1995_03.tif
0.074799925,0.059166193,0.019076606,0.51236755,0.051014245,1,GSL_1995_03.tif
0.07092919,0.055051025,0.01902584,0.48631516,0.048335355,1,GSL_1995_03.tif
0.06624504,0.05545326,0.020430408,0.46152735,0.047376234,1,GSL_1995_03.tif
0.06944261,0.0537515,0.019279677,0.4720087,0.047491264,1,GSL_1995_03.tif
0.08419626,0.064797476,0.020498099,0.5193571,0.056497276,1,GSL_1995_03.tif
0.07895114,0.06321948,0.019787353,0.5232293,0.053985994,1,GSL_1995_03.tif
0.07163041,0.054741614,0.018788924,0.4889424,0.04838698,1,GSL_1995_03.tif
0.069638945,0.053875264,0.019178143,0.4749491,0.04756412,1,GSL_1995_03.tif
0.074295044,0.05678373,0.020075034,0.47760618,0.0503846,1,GSL_1995_03.tif
0.5458446,0.46332824,0.4292471,0.038182873,0.47947335,0,GSL_1985_10.tif
0.5782154,0.49879676,0.45862612,0.041957006,0.51187944,0,GSL_1985_10.tif
0.579899,0.50140476,0.45150697,0.05236344,0.5109369,0,GSL_1985_10.tif
0.5645937,0.4786284,0.43075117,0.052648168,0.49132442,0,GSL_1985_10.tif
0.5649763,0.48114944,0.43135276,0.054571502,0.49249282,0,GSL_1985_10.tif
0.5558696,0.4741079,0.4385722,0.038935497,0.4895166,0,GSL_1985_10.tif
0.5894649,0.5120975,0.47276413,0.0399379,0.5247755,0,GSL_1985_10.tif
0.55625224,0.47793293,0.44027677,0.04101037,0.4914873,0,GSL_1985_10.tif
0.56283355,0.48123637,0.43285683,0.05292621,0.49230894,0,GSL_1985_10.tif
0.5481404,0.46445835,0.4191199,0.051312264,0.47723952,0,GSL_1985_10.tif
0.5699505,0.48819098,0.4428838,0.04866112,0.5003417,0,GSL_1985_10.tif
0.56283355,0.4786284,0.43596518,0.046647135,0.49247572,0,GSL_1985_10.tif
0.55181366,0.46680555,0.42583793,0.04589466,0.4814857,0,GSL_1985_10.tif
0.53398293,0.44837582,0.39836407,0.059063822,0.46024093,0,GSL_1985_10.tif
0.55288506,0.46776178,0.41891935,0.055084486,0.4798554,0,GSL_1985_10.tif
0.5765318,0.4988837,0.44699484,0.054857783,0.50747013,0,GSL_1985_10.tif
0.5404877,0.45785147,0.41069722,0.054290786,0.4696788,0,GSL_1985_10.tif
0.54033464,0.44976673,0.3969603,0.062365286,0.46235386,0,GSL_1985_10.tif
0.53612566,0.44837582,0.40427998,0.05171582,0.46292713,0,GSL_1985_10.tif
0.5760727,0.49184215,0.4458919,0.049001332,0.50460225,0,GSL_1985_10.tif
0.6503037,0.5701685,0.5208936,0.045162305,0.58045524,0,GSL_1985_10.tif
0.60989755,0.53278744,0.4817884,0.05026632,0.5414911,0,GSL_1985_10.tif
0.57301164,0.49062508,0.44168055,0.052498322,0.5017724,0,GSL_1985_10.tif
0.55204326,0.46072024,0.4220277,0.043831866,0.47826374,0,GSL_1985_10.tif
0.5479108,0.46402368,0.42523634,0.04361749,0.47905695,0,GSL_1985_10.tif
0.08822252,0.046057932,0.03592057,0.123657264,0.05673367,0,GSL_2006_05.tif
0.104552716,0.052629277,0.04949818,0.030658402,0.068893395,0,GSL_2006_05.tif
0.10168389,0.03459116,0.0376367,-0.04216514,0.057970583,0,GSL_2006_05.tif
0.08160216,0.033356275,0.031832147,0.02337999,0.048930198,0,GSL_2006_05.tif
0.0526933,0.023653623,0.023907669,-0.005341336,0.033418197,0,GSL_2006_05.tif
0.28481016,0.18449716,0.15695815,0.08065165,0.20875515,0,GSL_2006_05.tif
0.32364956,0.21510462,0.19859952,0.03989582,0.24578457,0,GSL_2006_05.tif
0.26469165,0.14881785,0.1245536,0.08875895,0.17935437,0,GSL_2006_05.tif
0.22997159,0.13770391,0.111935,0.10322433,0.15987016,0,GSL_2006_05.tif
0.32004514,0.19653727,0.15948187,0.104082316,0.22535475,0,GSL_2006_05.tif
0.29919103,0.20085937,0.17936878,0.056520093,0.22647305,0,GSL_2006_05.tif
0.3756193,0.27962726,0.25351566,0.04897665,0.30292073,0,GSL_2006_05.tif
0.29588085,0.20566659,0.18507238,0.052705664,0.22887327,0,GSL_2006_05.tif
0.19639169,0.08438341,0.059845433,0.17013109,0.11354017,0,GSL_2006_05.tif
0.20422578,0.08089928,0.072867826,0.052230973,0.119330965,0,GSL_2006_05.tif
0.4238375,0.3262,0.28910008,0.060295567,0.3463792,0,GSL_2006_05.tif
0.47455677,0.37929997,0.35067883,0.03920812,0.40151188,0,GSL_2006_05.tif
0.4257133,0.3396073,0.3218075,0.026911655,0.36237606,0,GSL_2006_05.tif
0.29062134,0.16822316,0.13449705,0.111409806,0.1977805,0,GSL_2006_05.tif
0.32964465,0.20795994,0.17563367,0.084271945,0.23774607,0,GSL_2006_05.tif
0.11246449,0.15488952,0.14315507,0.03937134,0.13683636,1,GSL_1994_01.tif
0.112708144,0.1481647,0.1439846,0.014308058,0.13495249,1,GSL_1994_01.tif
0.107104056,0.14610066,0.14066648,0.0189497,0.13129039,1,GSL_1994_01.tif
0.10527664,0.14190598,0.13962957,0.008085648,0.12893741,1,GSL_1994_01.tif
0.09888068,0.13151914,0.13575844,-0.015860999,0.12205276,1,GSL_1994_01.tif
0.12489093,0.1632123,0.16410066,-0.0027140991,0.15073462,1,GSL_1994_01.tif
0.11310408,0.14906357,0.14820138,0.00290042,0.13678966,1,GSL_1994_01.tif
0.106434,0.1440366,0.14287856,0.004036174,0.13111639,1,GSL_1994_01.tif
0.10326648,0.13990851,0.13983697,0.00025573326,0.12767065,1,GSL_1994_01.tif
0.097692855,0.12179812,0.1239031,-0.008567211,0.11446469,1,GSL_1994_01.tif
0.11724623,0.13671255,0.14916915,-0.0435724,0.13437597,1,GSL_1994_01.tif
0.10957108,0.1312861,0.14616211,-0.05361705,0.12900643,1,GSL_1994_01.tif
0.11544927,0.13757813,0.14896177,-0.03972779,0.1339964,1,GSL_1994_01.tif
0.110697985,0.1297547,0.14744097,-0.063804016,0.1292979,1,GSL_1994_01.tif
0.100403525,0.11340876,0.15041345,-0.14026323,0.121408574,1,GSL_1994_01.tif
0.070190206,0.073992044,0.10451288,-0.1709794,0.08289837,1,GSL_1994_01.tif
0.0845659,0.09822799,0.107070595,-0.043071702,0.09662149,1,GSL_1994_01.tif
0.10558121,0.08045053,0.1285692,-0.23021007,0.10486698,1,GSL_1994_01.tif
0.11066753,0.102922045,0.13091953,-0.11972793,0.114836365,1,GSL_1994_01.tif
0.120657414,0.11201053,0.14609298,-0.13204902,0.12625365,1,GSL_1994_01.tif
0.059408434,0.06227356,0.10541154,-0.25725436,0.07569784,1,GSL_1994_01.tif
0.066596285,0.071129,0.10402899,-0.1878293,0.08058476,1,GSL_1994_01.tif
0.06288053,0.06460394,0.09587196,-0.19484438,0.07445215,1,GSL_1994_01.tif
0.0627587,0.0677666,0.10243906,-0.20370802,0.07765479,1,GSL_1994_01.tif
0.06818005,0.07935192,0.10119477,-0.12098107,0.082908906,1,GSL_1994_01.tif
0.39654338,0.23121303,0.2375005,-0.013414285,0.28841898,0,GSL_1994_03.tif
0.41730496,0.25370532,0.26957914,-0.030334914,0.31352982,0,GSL_1994_03.tif
0.42112082,0.2609162,0.26065207,0.0005064293,0.3142297,0,GSL_1994_03.tif
0.36183137,0.20294249,0.22209884,-0.04506928,0.2622909,0,GSL_1994_03.tif
0.35284564,0.2013666,0.22376654,-0.05268909,0.25932625,0,GSL_1994_03.tif
0.41340703,0.23226362,0.2475067,-0.03177153,0.29772577,0,GSL_1994_03.tif
0.35378933,0.18928477,0.23573472,-0.109288715,0.25960293,0,GSL_1994_03.tif
0.31887218,0.17978166,0.21783149,-0.09569536,0.23882847,0,GSL_1994_03.tif
0.37315586,0.21808061,0.24098305,-0.049889363,0.27740648,0,GSL_1994_03.tif
0.38394696,0.20929381,0.22229503,-0.030124014,0.27184525,0,GSL_1994_03.tif
0.39916936,0.2236201,0.245839,-0.047328614,0.28954282,0,GSL_1994_03.tif
0.4124223,0.26220557,0.25604138,0.011894293,0.31022307,0,GSL_1994_03.tif
0.43892816,0.27065808,0.27379745,-0.0057660737,0.32779455,0,GSL_1994_03.tif
0.3934661,0.23770761,0.24000205,-0.004802983,0.29039192,0,GSL_1994_03.tif
0.37672552,0.2258168,0.24108115,-0.03269304,0.28120783,0,GSL_1994_03.tif
0.43708178,0.252798,0.25177404,0.0020293358,0.31388462,0,GSL_1994_03.tif
0.40183637,0.23307545,0.23210502,0.0020861495,0.2890056,0,GSL_1994_03.tif
0.37705377,0.2035633,0.2180277,-0.034308985,0.26621494,0,GSL_1994_03.tif
0.38370076,0.24830908,0.26075017,-0.024439344,0.29758668,0,GSL_1994_03.tif
0.47372225,0.32490695,0.30930957,0.024593096,0.3693129,0,GSL_1994_03.tif
0.4058984,0.23116529,0.23553851,-0.009370426,0.29086742,0,GSL_1994_03.tif
0.41582784,0.2217577,0.24127735,-0.042155802,0.2929543,0,GSL_1994_03.tif
0.46855238,0.2989764,0.28762951,0.019343236,0.3517194,0,GSL_1994_03.tif
0.5268571,0.3786783,0.3462932,0.044670768,0.41727623,0,GSL_1994_03.tif
0.46703422,0.31569037,0.30347264,0.019732622,0.36206576,0,GSL_1994_03.tif
0.8607483,0.8707641,0.92970943,-0.032738794,0.88707393,0,GSL_2010_08.tif
0.8463943,0.8475069,0.90312326,-0.03176933,0.8656748,0,GSL_2010_08.tif
0.7989134,0.80220497,0.85468304,-0.031672657,0.8186005,0,GSL_2010_08.tif
0.7175438,0.70697176,0.74670357,-0.027331946,0.7237397,0,GSL_2010_08.tif
0.6624745,0.65292543,0.6760222,-0.01737971,0.66380733,0,GSL_2010_08.tif
0.8333508,0.84019536,0.90312326,-0.036096595,0.85888976,0,GSL_2010_08.tif
0.7619466,0.7563152,0.79966086,-0.027857538,0.7726409,0,GSL_2010_08.tif
0.7216275,0.71086633,0.74369216,-0.022567539,0.7253954,0,GSL_2010_08.tif
0.76740175,0.7607609,0.8064149,-0.029131364,0.7781925,0,GSL_2010_08.tif
0.71955514,0.71285033,0.74476767,-0.021896899,0.7257244,0,GSL_2010_08.tif
0.8393849,0.84133434,0.8914219,-0.028906284,0.8573804,0,GSL_2010_08.tif
0.8574569,0.86385673,0.9072962,-0.02452607,0.8762033,0,GSL_2010_08.tif
0.71931136,0.70836794,0.7399925,-0.021834712,0.72255725,0,GSL_2010_08.tif
0.7729178,0.76825607,0.800048,-0.02027152,0.78040725,0,GSL_2010_08.tif
0.75899047,0.752935,0.7843458,-0.020432698,0.7654238,0,GSL_2010_08.tif
0.7077611,0.6894462,0.7075556,-0.012963025,0.7015876,0,GSL_2010_08.tif
0.70014226,0.6801507,0.69903773,-0.013694307,0.6931102,0,GSL_2010_08.tif
0.71845806,0.6999909,0.7264843,-0.018572599,0.71497774,0,GSL_2010_08.tif
0.71845806,0.6999909,0.7264843,-0.018572599,0.71497774,0,GSL_2010_08.tif
0.694809,0.668467,0.6850133,-0.012225,0.6827631,0,GSL_2010_08.tif
0.6694534,0.63833916,0.6402728,-0.0015122907,0.6493551,0,GSL_2010_08.tif
0.67274475,0.6435564,0.6555018,-0.009195399,0.65726763,0,GSL_2010_08.tif
0.6753656,0.6469366,0.66143847,-0.011083869,0.66124696,0,GSL_2010_08.tif
0.6625964,0.63573056,0.64435965,-0.0067409915,0.6475622,0,GSL_2010_08.tif
0.66878295,0.6434095,0.6524043,-0.006941438,0.65486556,0,GSL_2010_08.tif
0.56420106,0.5083794,0.52596617,-0.01700278,0.5328489,0,GSL_2019_09.tif
0.58251697,0.5259608,0.5176709,0.007943287,0.5420496,0,GSL_2019_09.tif
0.47471294,0.41019216,0.43627122,-0.030809399,0.4403921,0,GSL_2019_09.tif
0.5761159,0.51266575,0.52854186,-0.015247776,0.5391078,0,GSL_2019_09.tif
0.5871118,0.5276318,0.51134527,0.015675548,0.5420296,0,GSL_2019_09.tif
0.5813445,0.5320998,0.5502838,-0.01679995,0.55457604,0,GSL_2019_09.tif
0.5813445,0.5320998,0.5502838,-0.01679995,0.55457604,0,GSL_2019_09.tif
0.60552275,0.552224,0.53369325,0.01706457,0.5638133,0,GSL_2019_09.tif
0.6502668,0.59694046,0.57623017,0.01765325,0.60781246,0,GSL_2019_09.tif
0.7482474,0.6964354,0.66694784,0.021628203,0.7038769,0,GSL_2019_09.tif
0.55707115,0.49984294,0.526951,-0.02640067,0.52795506,0,GSL_2019_09.tif
0.55707115,0.49984294,0.526951,-0.02640067,0.52795506,0,GSL_2019_09.tif
0.61499757,0.5525873,0.5286555,0.022133531,0.5654135,0,GSL_2019_09.tif
0.60885006,0.5497539,0.5557761,-0.0054473504,0.57146,0,GSL_2019_09.tif
0.66275203,0.6078017,0.5401704,0.058913667,0.6035747,0,GSL_2019_09.tif
0.55932105,0.50558233,0.5360038,-0.029206866,0.53363574,0,GSL_2019_09.tif
0.5475329,0.49170607,0.5270646,-0.03470704,0.5221012,0,GSL_2019_09.tif
0.5564057,0.48218885,0.47305068,0.009566352,0.50388175,0,GSL_2019_09.tif
0.5325443,0.46813098,0.40759763,0.06912333,0.46942434,0,GSL_2019_09.tif
0.5312451,0.4706374,0.43418795,0.04028338,0.47869015,0,GSL_2019_09.tif
0.5468358,0.49159712,0.51316345,-0.02146413,0.51719874,0,GSL_2019_09.tif
0.54116356,0.48923597,0.491573,-0.002382764,0.50732416,0,GSL_2019_09.tif
0.5224991,0.47165453,0.45115724,0.022211757,0.48177028,0,GSL_2019_09.tif
0.4975603,0.4375451,0.40286288,0.04126826,0.4459894,0,GSL_2019_09.tif
0.50640136,0.4202906,0.41593078,0.005213699,0.4475409,0,GSL_2019_09.tif
0.008305345,0.05869669,0.018565223,0.5194144,0.028522417,1,GSL_2004_05.tif
0.0050428864,0.055909675,0.019771412,0.47750086,0.026907993,1,GSL_2004_05.tif
0.0050428864,0.055909675,0.015410575,0.5678406,0.02545438,1,GSL_2004_05.tif
0.007591682,0.06336904,0.0017249744,0.946986,0.024228565,1,GSL_2004_05.tif
0.0065381797,0.055499822,0.0,0.999982,0.020679334,1,GSL_2004_05.tif
0.010140478,0.06632,0.028307514,0.40170228,0.034922663,1,GSL_2004_05.tif
0.0065381797,0.05476208,0.020328114,0.45856202,0.027209459,1,GSL_2004_05.tif
0.012485369,0.065049455,0.024364207,0.45501766,0.033966344,1,GSL_2004_05.tif
0.015985714,0.077304125,0.03433846,0.38484672,0.042542767,1,GSL_2004_05.tif
0.008237377,0.05713924,0.018936358,0.5021634,0.028104326,1,GSL_2004_05.tif
0.01965598,0.075008936,0.028817825,0.4448821,0.041160915,1,GSL_2004_05.tif
0.019112237,0.07582865,0.017637385,0.62258595,0.03752609,1,GSL_2004_05.tif
0.012723257,0.063451014,0.024317814,0.44586164,0.033497363,1,GSL_2004_05.tif
0.0070819226,0.05631953,0.015503359,0.5682813,0.026301606,1,GSL_2004_05.tif
0.0032757216,0.05476208,0.017915737,0.506975,0.025317848,1,GSL_2004_05.tif
0.038449097,0.07873862,0.040647753,0.31905276,0.052611824,1,GSL_2004_05.tif
0.036512014,0.07566471,0.034477632,0.37394068,0.048884783,1,GSL_2004_05.tif
0.014694325,0.07222192,0.0,0.9999862,0.028972082,1,GSL_2004_05.tif
0.00524679,0.074271195,0.0,0.9999865,0.026505994,1,GSL_2004_05.tif
0.005654597,0.07164812,0.0,0.99998605,0.025767572,1,GSL_2004_05.tif
0.024821538,0.08205845,0.033781756,0.41674888,0.04688725,1,GSL_2004_05.tif
0.04786265,0.074926965,0.054936446,0.15393378,0.05924202,1,GSL_2004_05.tif
0.044940032,0.07902552,0.05150345,0.21084869,0.05848967,1,GSL_2004_05.tif
0.020811435,0.07394332,0.02394668,0.51073784,0.039567143,1,GSL_2004_05.tif
0.032739796,0.075295836,0.03016319,0.42795974,0.046066273,1,GSL_2004_05.tif
0.22775365,0.1322868,0.10759296,0.10294215,0.15587781,0,GSL_2005_09.tif
0.19707067,0.100853875,0.07591151,0.14110358,0.12461201,0,GSL_2005_09.tif
0.21828797,0.12678705,0.104387656,0.09689338,0.1498209,0,GSL_2005_09.tif
0.15479706,0.06777503,0.04952577,0.15557529,0.09069929,0,GSL_2005_09.tif
0.1468446,0.056293786,0.039166585,0.17941499,0.080768324,0,GSL_2005_09.tif
0.24848801,0.13561878,0.10708197,0.11757972,0.1637296,0,GSL_2005_09.tif
0.23197137,0.12975772,0.09904547,0.13422939,0.15359151,0,GSL_2005_09.tif
0.199421,0.10643392,0.10257596,0.018458191,0.13614362,0,GSL_2005_09.tif
0.2044436,0.09856565,0.07563278,0.13164723,0.12621401,0,GSL_2005_09.tif
0.22182956,0.105229594,0.069593795,0.2038377,0.13221765,0,GSL_2005_09.tif
0.2172577,0.12618488,0.11316741,0.054386,0.15220332,0,GSL_2005_09.tif
0.2113014,0.11751373,0.10982274,0.033830713,0.14621262,0,GSL_2005_09.tif
0.16870582,0.07275292,0.059188154,0.10280851,0.100215636,0,GSL_2005_09.tif
0.20875789,0.10402527,0.08538807,0.09839379,0.13272375,0,GSL_2005_09.tif
0.22350377,0.11141181,0.08538807,0.13223386,0.14010121,0,GSL_2005_09.tif
0.20566706,0.107076235,0.09505045,0.059496,0.13593125,0,GSL_2005_09.tif
0.19481695,0.0951534,0.086828135,0.0457476,0.12559949,0,GSL_2005_09.tif
0.19162951,0.09053681,0.078420006,0.07171497,0.12019545,0,GSL_2005_09.tif
0.20273721,0.100291856,0.07981362,0.11370071,0.12761423,0,GSL_2005_09.tif
0.22785024,0.118437044,0.09825576,0.09313272,0.14818102,0,GSL_2005_09.tif
0.25157884,0.13035989,0.09495754,0.15712142,0.15896542,0,GSL_2005_09.tif
0.20936963,0.10691565,0.08027816,0.14229825,0.13218781,0,GSL_2005_09.tif
0.20244744,0.099288255,0.077398024,0.12389251,0.12637791,0,GSL_2005_09.tif
0.23815304,0.11622912,0.09732668,0.08851245,0.15056962,0,GSL_2005_09.tif
0.23731594,0.11229498,0.09356393,0.09098931,0.14772494,0,GSL_2005_09.tif
0.2722477,0.2135153,0.156648,0.15362719,0.214137,0,GSL_2002_03.tif
0.23818013,0.18488652,0.14111239,0.1342765,0.18805969,0,GSL_2002_03.tif
0.24336044,0.19063517,0.14490917,0.13627368,0.19296826,0,GSL_2002_03.tif
0.2594155,0.20593439,0.15408012,0.14403343,0.20647667,0,GSL_2002_03.tif
0.28025547,0.2202946,0.16438828,0.14533052,0.22164612,0,GSL_2002_03.tif
0.26204523,0.20437698,0.15085195,0.15067713,0.20575805,0,GSL_2002_03.tif
0.2577942,0.2029799,0.15255775,0.14181906,0.20444395,0,GSL_2002_03.tif
0.25164503,0.2021325,0.14747703,0.15633242,0.20041819,0,GSL_2002_03.tif
0.28411105,0.23318899,0.16710289,0.16509436,0.22813432,0,GSL_2002_03.tif
0.28411105,0.23318899,0.17000091,0.15672,0.2291003,0,GSL_2002_03.tif
0.21698427,0.16367832,0.1350779,0.095731325,0.1719135,0,GSL_2002_03.tif
0.26518902,0.21033177,0.15818872,0.14149256,0.21123652,0,GSL_2002_03.tif
0.23452225,0.17845076,0.13946162,0.12264076,0.1841449,0,GSL_2002_03.tif
0.25346407,0.19940703,0.14921951,0.14395739,0.20069687,0,GSL_2002_03.tif
0.2629943,0.20760632,0.15609774,0.14162183,0.20889945,0,GSL_2002_03.tif
0.19885314,0.1468904,0.1268974,0.07302346,0.15754698,0,GSL_2002_03.tif
0.2206026,0.17073245,0.14470741,0.082503706,0.17868082,0,GSL_2002_03.tif
0.21935694,0.1604261,0.13128112,0.099911384,0.17035472,0,GSL_2002_03.tif
0.2220262,0.16638088,0.13298692,0.11154791,0.17379801,0,GSL_2002_03.tif
